user_id,email,registration_date,user_country,age,gender,income_bracket,phone_verified,risk_score
373,user_373@gmail.com,2020-11-19,DE,-1.0,F,very_high,Yes,59.05
374,user_374@yahoo.es,2022-06-16,TR,20.0,M,low,1,73.83
375,user_375@hotmail.com,2023-01-17,GB,,,high,no,3.14
376,user_376@gmail.com,2021-09-11,TR,50.0,M,medium,0,31.53
377,user_377@yahoo.es,2023-06-06,GB,65.0,F,high,False,26.74
378,user_378@hotmail.com,01 Sep 2023,PL,29.0,F,medium,no,94.96
379,user_379@gmail.com,2022-12-19,IT,68.0,M,high,True,18.53
380,user_380@yahoo.es,2020-01-17,TR,39.0,F,,0,70.71
381,user_381@hotmail.com,2023-09-29,IT,72.0,F,,False,4.28
382,  user_382@gmail.com,2023-02-09,ES,39.0,F,,No,19.77
383,user_383@yahoo.es,2021-09-05,IT,63.0,M,medium,False,33.86
384,user_384@hotmail.com,2023-09-20,NL,47.0,M,high,True,79.45
385,user_385@gmail.com,2020-07-31,US,55.0,M,medium,1,79.0
386,user_386@yahoo.es,2020-10-02,PL,55.0,M,low,1,95.26
387,user_387@hotmail.com,2021-06-25,IT,,M,medium,0,91.68
388,user_388@gmail.com,2020-08-24,US,68.0,F,,No,8.15
389,user_389@yahoo.es,2020-08-07,PL,,M,medium,0,82.99
390,user_390@hotmail.com,2023-02-07,IT,25.0,F,medium,Yes,45.12
391,user_391@gmail.com,11-14-2020,US,44.0,F,low,1,86.59
392,user_392@yahoo.es,2021-07-11,RO,44.0,F,medium,0,8.93
393,user_393@hotmail.com,2021-07-31,US,51.0,M,low,Yes,82.28
394,user_394@gmail.com,23/05/2023,NL,38.0,F,high,No,15.96
395,user_395@yahoo.es,2021-03-07,RO,47.0,F,low,yes,33.38
396,user_396@hotmail.com,2021-12-03,RO,50.0,M,medium,False,2.88
397,user_397@gmail.com,2021-02-20,IT,45.0,M,low,0,12.37
398,user_398@yahoo.es,2023-07-22,NL,64.0,F,low,Yes,44.57
399,user_399@hotmail.com,2021-06-24,RO,50.0,M,,1,81.83
400,user_400@gmail.com,2022-11-01,FR,,M,medium,no,77.37
401,user_401@yahoo.es,2022-09-27,IT,65.0,M,low,False,23.53
402,user_402@hotmail.com,2021-05-29,US,36.0,M,low,0,15.17
403,user_403@gmail.com,2020-04-14,NL,21.0,F,low,1,38.93
404,user_404@yahoo.es,2020-07-08,TR,52.0,M,high,yes,88.33
405,user_405@hotmail.com,2023-07-23,DE,66.0,F,medium,False,9.14
406,user_406@gmail.com,2022-05-17,GB,34.0,F,low,True,54.29
407,user_407@yahoo.es,2021-07-20,IT,61.0,F,medium,1,8.88
408,user_408@hotmail.com,2020-03-31,TR,45.0,F,high,True,47.02
409,user_409@gmail.com,2020-01-08,PL,,F,high,No,12.68
410,user_410@yahoo.es,2021-11-14,IT,46.0,M,very_high,0,8.03
411,user_411@hotmail.com,2020-09-24,IT,63.0,F,medium,yes,19.08
412,user_412@gmail.com,2023-07-28,IT,70.0,F,low,Yes,25.53
413,user_413@yahoo.es,2021-06-20,ES,23.0,F,low,0,27.63
414,user_414@hotmail.com,11-26-2020,RO,52.0,F,high,1,64.53
415,user_415@gmail.com,06-23-2022,GB,58.0,M,very_high,True,5.5
416,user_416@yahoo.es,2023-02-03,ES,54.0,M,medium,no,8.08
417,user_417@hotmail.com,2022-05-25,FR,41.0,F,medium,True,18.87
418,user_418@gmail.com,2023-02-22,IT,46.0,M,medium,False,87.21
419,user_419@yahoo.es,2020-01-20,PL,66.0,F,medium,0,62.86
420,user_420@hotmail.com,2020-08-17,PL,63.0,M,medium,0,73.04
421,  user_421@gmail.com,2020-06-03,GB,70.0,M,medium,1,37.04
422,user_422@yahoo.es,2020-11-01,NL,48.0,M,low,no,21.32
423,user_423@hotmail.com,2023-01-22,GB,52.0,M,medium,True,3.8
424,user_424@gmail.com,2020-03-14,US,50.0,F,medium,1,48.85
425,user_425@yahoo.es,2022-01-26,PL,69.0,M,low,1,57.43
426,user_426@hotmail.com,2023-04-07,RO,38.0,Prefer not to say,low,No,89.7
427,user_427@gmail.com,2023-02-05,GB,49.0,F,,True,88.21
428,user_428@yahoo.es,30 Oct 2020,RO,40.0,M,high,1,42.47
429,user_429@hotmail.com,30/05/2022,ES,50.0,F,high,True,42.36
430,user_430@gmail.com,2020-09-18,NL,20.0,F,,1,16.11
431,user_431@yahoo.es,2020-03-26,NL,35.0,F,,no,25.74
432,user_432@hotmail.com,2021-09-23,NL,42.0,M,medium,Yes,92.57
433,user_433@gmail.com,2022-01-16,NL,59.0,F,medium,no,14.1
434,user_434@yahoo.es,2020-03-22,ES,48.0,F,high,no,96.87
435,user_435@hotmail.com,2022-01-02,DE,71.0,,high,1,50.47
436,user_436@gmail.com,2021-03-06,TR,20.0,M,medium,no,45.66
437,user_437@yahoo.es,2023-10-28,PL,57.0,F,very_high,no,17.46
438,user_438@hotmail.com,2021-05-26,US,63.0,M,very_high,no,66.15
439,user_439@gmail.com,2023-09-27,FR,41.0,F,,1,45.98
440,user_440@yahoo.es,2020-07-29,ES,67.0,M,medium,yes,37.07
441,user_441@hotmail.com  ,2021-12-25,NL,49.0,F,medium,Yes,26.45
442,user_442@gmail.com,2023-02-20,TR,64.0,F,medium,0,6.65
443,user_443@yahoo.es,2022-04-12,ES,39.0,M,low,True,51.93
444,user_444@hotmail.com,2023-06-25,IT,40.0,M,low,yes,31.29
445,user_445@gmail.com,2020-11-12,IT,,F,high,False,70.79
446,user_446@yahoo.es,2021-04-29,NL,,F,medium,Yes,72.35
447,user_447@hotmail.com,2020-11-28,NL,59.0,F,high,yes,33.21
448,user_448@gmail.com,2020-12-28,TR,19.0,M,low,no,66.91
449,user_449@yahoo.es,24 Apr 2022,PL,43.0,M,low,0,25.87
450,user_450@hotmail.com,2020-02-20,FR,34.0,M,high,1,72.72
451,user_451@gmail.com,2021-01-02,DE,57.0,F,medium,No,1.61
452,user_452@yahoo.es,2021-11-11,NL,50.0,M,low,0,15.16
453,user_453@hotmail.com,23/04/2022,RO,26.0,M,very_high,Yes,24.5
454,user_454@gmail.com,2023-10-03,RO,60.0,,high,No,77.29
455,user_455@yahoo.es,2021-05-23,ES,71.0,F,medium,1,6.64
456,user_456@hotmail.com,2021-06-30,RO,65.0,M,high,0,18.81
457,user_457@gmail.com,2020-11-22,US,56.0,M,medium,False,35.86
458,user_458@yahoo.es,2020-08-09,PL,46.0,F,high,True,0.92
459,user_459@hotmail.com,2022-02-22,PL,59.0,F,high,True,76.21
460,user_460@gmail.com,2020-03-20,TR,1.0,M,low,Yes,56.01
461,user_461@yahoo.es,2022-08-21,FR,43.0,F,medium,yes,90.07
462,user_462@hotmail.com,2021-03-31,IT,52.0,F,low,1,3.1
463,user_463@gmail.com,2021-02-12,US,67.0,M,,1,27.14
464,user_464@yahoo.es,2022-07-31,GB,42.0,,high,True,73.13
465,user_465@hotmail.com,2021-12-17,GB,41.0,F,medium,0,67.51
466,user_466@gmail.com,2021-09-17,GB,30.0,F,high,1,24.31
467,user_467@yahoo.es,2021-04-11,NL,24.0,M,high,False,59.57
468,user_468@hotmail.com,2021-04-01,DE,74.0,F,very_high,False,79.38
469,user_469@gmail.com,2020-02-18,PL,53.0,F,high,1,3.34
470,user_470@yahoo.es,2023-09-13,NL,62.0,M,medium,1,71.76
471,user_471@hotmail.com,2021-01-30,DE,37.0,F,medium,True,25.21
472,user_472@gmail.com,2022-03-27,TR,18.0,F,low,Yes,94.79
473,user_473@yahoo.es,2021-11-03,IT,25.0,M,medium,True,53.82
474,user_474@hotmail.com,2021-07-24,NL,,M,medium,Yes,3.34
475,user_475@gmail.com,2020-05-22,NL,33.0,,medium,no,40.34
476,user_476@yahoo.es,2021-07-25,PL,31.0,F,medium,False,96.63
477,user_477@hotmail.com,2021-12-20,ES,29.0,Other,,Yes,73.04
478,user_478@gmail.com,2023-08-06,GB,68.0,M,high,True,30.05
479,user_479@yahoo.es,09/11/2022,US,-5.0,F,medium,1,57.53
480,user_480@hotmail.com,2022-03-29,NL,32.0,F,medium,Yes,59.91
481,user_481@gmail.com,2023-10-23,NL,45.0,F,low,True,2.33
482,user_482@yahoo.es,2023-01-03,IT,51.0,M,medium,False,17.88
483,user_483@hotmail.com  ,2021-11-09,TR,19.0,M,high,No,55.18
484,user_484@gmail.com,2020-02-26,IT,49.0,M,,no,40.28
485,user_485@yahoo.es,24/08/2020,GB,-1.0,F,high,Yes,19.0
486,user_486@hotmail.com,2021-06-18,NL,39.0,M,medium,False,77.27
487,user_487@gmail.com,2020-12-31,IT,68.0,F,low,False,48.9
488,user_488@yahoo.es,04-04-2023,TR,42.0,M,medium,0,31.0
489,user_489@hotmail.com,2021-06-27,IT,39.0,M,medium,No,16.17
490,user_490@gmail.com,2020-03-19,RO,39.0,F,medium,Yes,61.12
491,user_491@yahoo.es,2020-08-10,IT,66.0,F,high,True,66.63
492,user_492@hotmail.com,2023-05-06,TR,69.0,M,high,Yes,66.96
493,user_493@gmail.com,2022-06-08,PL,59.0,M,medium,Yes,22.03
494,user_494@yahoo.es,2021-12-08,NL,23.0,Other,high,No,59.53
495,user_495@hotmail.com  ,2021-10-04,NL,32.0,M,medium,yes,90.54
496,user_496@gmail.com,2022-06-12,US,71.0,M,very_high,False,35.32
497,user_497@yahoo.es,05-26-2023,NL,60.0,F,,False,21.08
498,user_498@hotmail.com,2022-11-13,IT,54.0,M,high,False,77.21
499,user_499@gmail.com,2020-08-24,PL,50.0,M,medium,False,17.69
500,user_500@yahoo.es,2022-02-27,GB,25.0,M,medium,No,25.37
501,user_501@hotmail.com,2023-03-26,PL,70.0,M,low,True,10.06
502,user_502@gmail.com,2021-01-24,GB,,M,medium,1,26.79
503,user_503@yahoo.es,2021-06-05,IT,61.0,M,low,0,41.03
504,user_504@hotmail.com  ,2020-03-31,PL,22.0,M,low,yes,6.42
505,user_505@gmail.com,2022-06-12,US,56.0,M,very_high,yes,87.17
506,user_506@yahoo.es,2020-01-04,NL,21.0,F,high,no,51.37
507,user_507@hotmail.com,2022-11-30,RO,23.0,M,high,False,58.81
508,user_508@gmail.com,2023-01-07,US,62.0,M,high,no,37.13
509,user_509@yahoo.es,2023-10-05,IT,-2.0,F,very_high,False,66.98
510,user_510@hotmail.com,2021-02-07,PL,69.0,F,medium,0,43.18
511,user_511@gmail.com,2022-01-15,GB,47.0,M,low,False,76.13
512,user_512@yahoo.es,2022-06-02,TR,64.0,F,high,1,82.14
513,user_513@hotmail.com,2020-05-23,GB,52.0,M,high,yes,67.18
514,user_514@gmail.com,2023-09-22,DE,72.0,M,medium,Yes,49.13
515,user_515@yahoo.es,2021-11-07,FR,57.0,F,medium,0,78.23
516,user_516@hotmail.com,2023-06-30,PL,69.0,F,,yes,49.43
517,user_517@gmail.com,2021-10-04,RO,33.0,M,very_high,True,11.15
518,user_518@yahoo.es,2023-09-20,GB,30.0,M,medium,yes,11.63
519,user_519@hotmail.com,2020-09-12,GB,67.0,F,very_high,0,94.86
520,user_520@gmail.com,2021-09-07,IT,59.0,M,high,1,21.36
521,user_521@yahoo.es,2022-11-04,TR,,F,medium,No,81.59
522,user_522@hotmail.com,2021-09-25,RO,36.0,M,medium,True,24.67
523,user_523@gmail.com,2023-09-27,RO,34.0,F,medium,Yes,43.08
524,user_524@yahoo.es,2022-04-16,NL,,F,low,False,65.49
525,  user_525@hotmail.com,2021-10-30,FR,36.0,F,low,0,15.89
526,user_526@gmail.com,2022-04-04,ES,45.0,F,,True,73.72
527,user_527@yahoo.es,2021-08-28,TR,72.0,,medium,0,68.99
528,user_528@hotmail.com,2023-02-09,NL,43.0,M,low,Yes,54.31
529,user_529@gmail.com,2020-09-17,IT,54.0,M,medium,0,56.59
530,user_530@yahoo.es,2021-01-27,IT,43.0,M,very_high,no,10.58
531,user_531@hotmail.com,2022-05-11,PL,,F,,yes,43.59
532,user_532@gmail.com,2023-09-23,NL,40.0,F,high,yes,8.66
533,user_533@yahoo.es,2022-02-15,GB,26.0,M,,True,30.79
534,user_534@hotmail.com,2023-10-19,RO,29.0,M,medium,1,90.03
535,user_535@gmail.com,2020-12-22,GB,70.0,M,low,No,57.45
536,user_536@yahoo.es,2023-06-14,IT,157.0,F,medium,True,74.27
537,user_537@hotmail.com,2023-03-11,PL,18.0,,medium,0,57.39
538,user_538@gmail.com,2021-09-08,NL,64.0,F,low,Yes,19.42
539,user_539@yahoo.es,2022-04-11,PL,51.0,Prefer not to say,medium,yes,59.48
540,user_540@hotmail.com,2023-01-27,RO,49.0,M,medium,False,75.54
541,user_541@gmail.com,2020-01-01,NL,71.0,M,medium,False,13.84
542,user_542@yahoo.es,2021-09-14,NL,65.0,M,high,Yes,81.69
543,user_543@hotmail.com,2021-08-10,US,42.0,M,medium,0,55.54
544,user_544@gmail.com  ,2021-03-06,IT,57.0,M,,No,0.43
545,user_545@yahoo.es,2022-05-30,TR,62.0,M,very_high,no,51.98
546,user_546@hotmail.com  ,2023-04-02,PL,70.0,F,high,Yes,39.57
547,user_547@gmail.com,2023-05-27,NL,18.0,M,very_high,0,29.64
548,user_548@yahoo.es,2023-09-02,RO,33.0,F,medium,True,77.13
549,user_549@hotmail.com,2021-10-21,ES,56.0,F,,No,89.95
550,user_550@gmail.com,2022-08-10,PL,22.0,F,medium,no,76.27
551,user_551@yahoo.es,2022-06-23,RO,39.0,M,low,no,84.68
552,user_552@hotmail.com,2022-06-24,TR,46.0,F,high,1,90.88
553,user_553@gmail.com,2023-10-15,NL,72.0,M,medium,0,91.26
554,user_554@yahoo.es,2021-03-13,PL,20.0,F,,no,11.46
555,user_555@hotmail.com,12/11/2022,IT,29.0,F,low,False,45.64
556,user_556@gmail.com,2022-08-27,FR,43.0,F,high,False,0.03
557,user_557@yahoo.es,2020-12-13,PL,33.0,M,low,yes,50.65
558,user_558@hotmail.com,2023-09-11,FR,68.0,F,low,No,92.42
559,user_559@gmail.com,2020-06-22,IT,54.0,M,medium,no,19.91
560,user_560@yahoo.es,04/08/2021,FR,39.0,M,low,1,63.98
561,user_561@hotmail.com,21/11/2022,FR,74.0,M,high,0,64.44
562,user_562@gmail.com,2023-09-21,RO,46.0,M,medium,1,16.04
563,user_563@yahoo.es,2023-07-20,RO,31.0,M,medium,yes,23.85
564,user_564@hotmail.com,2023-06-22,RO,,F,very_high,True,46.2
565,user_565@gmail.com,2021-11-17,DE,,F,medium,1,18.82
566,user_566@yahoo.es,2020-07-10,US,64.0,M,medium,True,58.5
567,user_567@hotmail.com,2021-04-26,ES,66.0,M,high,False,48.45
568,user_568@gmail.com,2023-10-09,ES,47.0,M,medium,True,51.92
569,user_569@yahoo.es,2021-09-27,TR,63.0,M,medium,0,13.45
570,user_570@hotmail.com,2021-04-05,IT,69.0,M,high,No,51.73
571,user_571@gmail.com,2021-02-11,GB,22.0,F,high,No,4.95
572,user_572@yahoo.es,2020-10-28,PL,29.0,M,high,0,88.15
573,user_573@hotmail.com,2020-02-20,FR,33.0,M,very_high,0,34.32
574,user_574@gmail.com,2020-04-04,FR,43.0,M,high,0,85.63
575,user_575@yahoo.es,2021-05-16,FR,43.0,F,high,Yes,70.17
576,user_576@hotmail.com,2022-08-31,IT,65.0,F,high,no,76.62
577,user_577@gmail.com,2023-06-05,FR,38.0,F,low,yes,31.45
578,user_578@yahoo.es,2020-05-29,PL,56.0,F,medium,True,22.77
579,user_579@hotmail.com,2022-07-21,IT,53.0,M,high,no,40.67
580,user_580@gmail.com,2022-04-28,US,50.0,M,medium,0,2.42
581,user_581@yahoo.es,2023-07-13,FR,47.0,F,low,No,91.88
582,user_582@hotmail.com,2023-03-24,PL,54.0,M,medium,1,38.7
583,user_583@gmail.com,2021-02-02,FR,40.0,F,medium,1,98.86
584,user_584@yahoo.es,2022-02-25,RO,27.0,M,medium,Yes,76.14
585,user_585@hotmail.com,2022-10-09,PL,71.0,M,,no,8.05
586,user_586@gmail.com,2022-03-29,US,22.0,F,very_high,no,66.02
587,user_587@yahoo.es,2021-05-14,US,53.0,F,high,no,27.08
588,user_588@hotmail.com,2020-10-29,GB,51.0,F,high,True,24.37
589,user_589@gmail.com,2023-09-05,NL,69.0,M,,True,25.66
590,user_590@yahoo.es,2020-01-12,FR,48.0,F,medium,yes,91.61
591,user_591@hotmail.com,2020-08-06,US,,M,medium,True,50.0
592,user_592@gmail.com,2022-05-20,TR,36.0,,medium,No,66.95
593,user_593@yahoo.es,2021-03-24,GB,49.0,M,low,No,28.09
594,user_594@hotmail.com,2020-12-26,NL,18.0,M,medium,no,52.3
595,user_595@gmail.com,2022-11-26,FR,73.0,M,medium,yes,35.01
596,user_596@yahoo.es,09 Aug 2022,RO,22.0,M,medium,no,32.11
597,user_597@hotmail.com,2020-04-12,FR,62.0,M,very_high,Yes,24.7
598,user_598@gmail.com,2023-02-15,PL,21.0,M,medium,True,40.9
599,user_599@yahoo.es,2021-05-25,PL,33.0,M,low,True,66.0
600,user_600@hotmail.com,2020-09-05,US,41.0,M,medium,no,22.2
601,user_601@gmail.com,2022-07-23,FR,33.0,M,medium,no,96.54
602,user_602@yahoo.es,2020-09-30,FR,,F,medium,0,12.46
603,user_603@hotmail.com,2022-08-09,GB,19.0,M,low,no,48.02
604,user_604@gmail.com,2023-09-29,ES,66.0,M,medium,True,8.5
605,user_605@yahoo.es,2022-12-23,US,45.0,M,very_high,No,2.27
606,user_606@hotmail.com,2023-02-18,IT,49.0,F,medium,0,92.27
607,user_607@gmail.com,2023-05-04,DE,44.0,F,high,0,81.04
608,user_608@yahoo.es,2021-10-11,FR,37.0,F,high,True,69.42
609,user_609@hotmail.com,2022-06-25,FR,41.0,F,low,1,86.52
610,  user_610@gmail.com,2023-06-08,TR,29.0,F,high,False,80.28
611,user_611@yahoo.es,2022-10-30,ES,,F,medium,no,64.72
612,user_612@hotmail.com,2022-05-23,FR,52.0,F,medium,No,84.73
613,user_613@gmail.com,2023-01-27,IT,50.0,M,,1,39.08
614,user_614@yahoo.es,2022-07-02,NL,50.0,M,high,True,55.28
615,user_615@hotmail.com,2020-11-21,IT,68.0,,low,no,77.63
616,user_616@gmail.com,2022-08-30,PL,60.0,F,high,True,8.48
617,user_617@yahoo.es,2022-07-10,RO,54.0,F,,no,85.86
618,user_618@hotmail.com,2021-06-14,IT,29.0,F,very_high,no,15.68
619,user_619@gmail.com,2021-05-21,TR,20.0,M,medium,1,86.45
620,user_620@yahoo.es,2023-07-29,RO,18.0,M,very_high,True,31.13
621,user_621@hotmail.com,2021-07-21,PL,50.0,M,medium,No,32.68
622,user_622@gmail.com,2022-12-03,RO,57.0,M,,yes,7.39
623,user_623@yahoo.es,2022-09-19,NL,,F,high,no,88.59
624,user_624@hotmail.com,2023-07-07,ES,60.0,F,high,0,17.45
625,user_625@gmail.com,2021-05-04,NL,61.0,M,medium,Yes,63.0
626,user_626@yahoo.es,2021-07-16,FR,46.0,F,medium,True,64.4
627,  user_627@hotmail.com,2022-06-19,US,30.0,M,low,True,28.12
628,  user_628@gmail.com,2020-06-07,US,29.0,Other,medium,1,98.57
629,user_629@yahoo.es,2021-08-08,NL,,M,medium,no,6.42
630,user_630@hotmail.com,2021-04-25,GB,63.0,M,medium,0,60.79
631,user_631@gmail.com,2021-07-10,ES,19.0,M,,1,47.95
632,user_632@yahoo.es,2021-11-18,NL,68.0,M,very_high,yes,24.55
633,user_633@hotmail.com,2021-10-16,PL,67.0,M,medium,no,16.36
634,user_634@gmail.com,2023-01-11,US,52.0,F,high,No,73.71
635,user_635@yahoo.es,2020-06-14,PL,40.0,F,very_high,1,91.63
636,user_636@hotmail.com,2020-10-10,TR,34.0,F,medium,True,10.75
637,user_637@gmail.com,2020-11-04,PL,43.0,M,low,no,19.4
638,user_638@yahoo.es,2021-04-18,DE,25.0,F,low,0,98.63
639,user_639@hotmail.com,2022-02-23,FR,46.0,M,high,No,1.5
640,user_640@gmail.com,2020-11-08,US,43.0,M,medium,True,50.83
641,user_641@yahoo.es,2021-03-14,RO,27.0,F,medium,No,51.61
642,user_642@hotmail.com,05-11-2020,US,43.0,F,low,True,26.32
643,user_643@gmail.com,2022-04-29,TR,51.0,M,medium,True,66.3
644,user_644@yahoo.es,2022-04-14,NL,68.0,M,medium,True,94.49
645,user_645@hotmail.com,2021-11-08,TR,58.0,Prefer not to say,very_high,no,45.02
646,user_646@gmail.com,2023-01-16,DE,24.0,M,medium,Yes,74.94
647,user_647@yahoo.es,2022-08-12,IT,21.0,M,very_high,False,64.61
648,user_648@hotmail.com,2022-05-01,PL,70.0,F,very_high,0,47.29
649,user_649@gmail.com,2020-05-07,TR,67.0,M,,yes,4.98
650,user_650@yahoo.es,27 Feb 2021,GB,62.0,M,medium,Yes,74.17
651,user_651@hotmail.com,2022-05-10,NL,28.0,,high,False,36.33
652,user_652@gmail.com,2022-03-08,ES,46.0,F,high,No,22.45
653,user_653@yahoo.es,11/04/2023,ES,73.0,F,medium,False,94.83
654,user_654@hotmail.com,2020-02-10,PL,53.0,F,very_high,no,77.35
655,user_655@gmail.com,25/03/2023,FR,42.0,Prefer not to say,low,no,96.23
656,user_656@yahoo.es,2022-02-18,PL,38.0,F,medium,no,25.62
657,user_657@hotmail.com,2022-09-03,PL,74.0,M,medium,False,83.58
658,user_658@gmail.com,2020-01-13,DE,53.0,M,medium,Yes,60.77
659,user_659@yahoo.es,2021-12-21,IT,,F,low,0,98.15
660,user_660@hotmail.com,2021-09-03,DE,54.0,F,medium,1,94.63
661,user_661@gmail.com,2022-03-09,RO,26.0,F,low,False,97.3
662,user_662@yahoo.es  ,2022-05-08,DE,41.0,F,medium,no,95.18
663,user_663@hotmail.com,2023-01-07,DE,,M,high,1,0.77
664,user_664@gmail.com,2023-01-23,FR,66.0,M,high,1,74.11
665,user_665@yahoo.es,2023-05-20,US,52.0,M,medium,True,27.19
666,user_666@hotmail.com,2021-03-27,RO,65.0,M,medium,1,70.5
667,user_667@gmail.com,2022-09-26,PL,53.0,M,medium,No,98.06
668,user_668@yahoo.es,2021-03-25,NL,35.0,F,low,No,3.94
669,user_669@hotmail.com,2021-07-12,FR,66.0,F,medium,True,56.7
670,user_670@gmail.com,2022-06-11,NL,56.0,M,low,0,73.5
671,user_671@yahoo.es,2022-09-21,NL,49.0,M,high,yes,25.34
672,user_672@hotmail.com,2020-02-29,IT,41.0,F,high,0,22.51
673,user_673@gmail.com,2022-03-07,DE,40.0,M,medium,No,6.03
674,user_674@yahoo.es,2021-11-19,RO,49.0,F,high,yes,9.39
675,user_675@hotmail.com,2023-10-01,GB,54.0,F,low,True,65.67
676,user_676@gmail.com,2023-10-22,RO,29.0,F,medium,0,50.52
677,user_677@yahoo.es,2022-04-08,IT,66.0,F,high,yes,3.01
678,user_678@hotmail.com  ,2020-12-04,NL,72.0,F,medium,yes,96.97
679,user_679@gmail.com,2022-08-15,IT,30.0,M,low,False,65.6
680,user_680@yahoo.es  ,2020-09-18,NL,40.0,M,,0,51.55
681,user_681@hotmail.com,2023-06-28,TR,42.0,M,high,True,27.27
682,user_682@gmail.com,2022-12-29,US,,Other,high,yes,65.81
683,user_683@yahoo.es,2020-02-25,GB,58.0,M,high,No,36.42
684,user_684@hotmail.com,2022-03-17,GB,47.0,M,very_high,no,70.25
685,user_685@gmail.com,2023-04-27,IT,34.0,F,low,False,68.26
686,user_686@yahoo.es,2023-03-01,RO,66.0,F,low,1,9.27
687,user_687@hotmail.com,2023-09-19,TR,37.0,F,medium,1,90.93
688,user_688@gmail.com,2020-02-25,TR,65.0,M,low,1,48.7
689,user_689@yahoo.es,2020-06-20,FR,42.0,,medium,No,39.29
690,user_690@hotmail.com,2023-08-09,ES,39.0,M,medium,no,95.55
691,user_691@gmail.com,2022-05-27,PL,30.0,M,,yes,43.82
692,user_692@yahoo.es,2020-10-04,PL,36.0,M,medium,True,72.12
693,user_693@hotmail.com,2022-08-03,ES,66.0,M,high,1,65.51
694,user_694@gmail.com,2021-01-07,NL,53.0,F,low,0,16.51
695,user_695@yahoo.es,2020-04-12,DE,29.0,M,medium,1,99.11
696,user_696@hotmail.com,2021-06-16,US,58.0,F,high,yes,46.36
697,user_697@gmail.com,2022-02-15,TR,,F,high,Yes,39.48
698,user_698@yahoo.es,2021-11-01,PL,29.0,M,medium,No,91.96
699,user_699@hotmail.com  ,2021-03-09,GB,26.0,F,low,Yes,52.92
700,user_700@gmail.com,2022-07-20,IT,24.0,M,medium,1,70.51
701,user_701@yahoo.es,2021-10-31,PL,45.0,M,,no,84.62
702,user_702@hotmail.com,2021-11-22,RO,31.0,F,low,yes,23.55
703,user_703@gmail.com,2022-02-15,FR,48.0,M,medium,1,16.95
704,user_704@yahoo.es,2021-07-23,GB,69.0,Prefer not to say,medium,Yes,6.85
705,user_705@hotmail.com,2022-05-13,RO,36.0,M,medium,yes,89.71
706,user_706@gmail.com,2021-05-31,ES,64.0,F,medium,No,20.04
707,user_707@yahoo.es,2020-06-16,DE,33.0,M,very_high,No,30.78
708,user_708@hotmail.com,2022-08-21,PL,,M,very_high,1,28.58
709,user_709@gmail.com,2020-02-09,GB,22.0,M,,No,30.46
710,user_710@yahoo.es,2023-01-09,TR,52.0,F,medium,False,66.81
711,user_711@hotmail.com,2020-04-16,US,29.0,F,medium,yes,95.41
712,user_712@gmail.com,2021-12-17,RO,,F,,no,32.95
713,user_713@yahoo.es,2021-04-04,TR,69.0,F,medium,yes,40.76
714,user_714@hotmail.com,2023-08-24,NL,38.0,F,medium,No,77.11
715,user_715@gmail.com,2020-05-20,ES,53.0,F,medium,yes,43.23
716,user_716@yahoo.es,2023-08-27,ES,70.0,,medium,Yes,92.6
717,user_717@hotmail.com,2020-03-23,DE,40.0,F,low,True,50.32
718,  user_718@gmail.com,2020-03-04,ES,33.0,F,,Yes,34.77
719,user_719@yahoo.es,2021-05-21,IT,74.0,F,medium,0,97.16
720,user_720@hotmail.com,2021-02-12,FR,56.0,M,medium,False,42.58
721,user_721@gmail.com,11 Feb 2020,US,62.0,F,medium,True,23.12
722,user_722@yahoo.es  ,26/06/2023,NL,70.0,F,medium,1,17.77
723,user_723@hotmail.com,2020-11-08,US,59.0,M,medium,yes,99.52
724,user_724@gmail.com,2021-05-03,US,56.0,M,medium,no,75.3
725,user_725@yahoo.es,2020-09-15,ES,31.0,M,medium,0,40.87
726,user_726@hotmail.com,2022-08-27,US,48.0,F,low,0,82.64
727,user_727@gmail.com,2023-10-03,RO,22.0,F,medium,no,54.68
728,user_728@yahoo.es,2020-08-22,GB,52.0,M,,False,31.74
729,user_729@hotmail.com,01/03/2023,NL,40.0,F,,True,74.34
730,user_730@gmail.com,2021-03-22,FR,46.0,F,high,0,74.59
731,user_731@yahoo.es,2022-08-10,US,60.0,M,high,no,50.02
732,user_732@hotmail.com,06-08-2021,NL,,F,very_high,True,4.52
733,user_733@gmail.com,2022-01-25,US,35.0,Prefer not to say,low,True,7.7
734,user_734@yahoo.es,2020-12-09,IT,64.0,F,very_high,No,78.87
735,user_735@hotmail.com,2023-05-25,IT,29.0,F,medium,0,82.35
736,user_736@gmail.com,2023-05-28,RO,26.0,Prefer not to say,medium,True,67.83
737,user_737@yahoo.es,2020-08-22,DE,,F,low,False,83.91
738,user_738@hotmail.com,2020-12-01,IT,61.0,M,high,0,71.95
739,  user_739@gmail.com,2021-09-29,NL,34.0,F,low,False,89.69
740,user_740@yahoo.es,2020-08-09,ES,55.0,F,high,False,15.04
741,user_741@hotmail.com,2023-03-31,IT,24.0,F,low,True,38.77
742,user_742@gmail.com,2020-02-22,RO,63.0,M,medium,True,46.41
743,user_743@yahoo.es,2021-09-30,PL,30.0,F,medium,No,29.77
744,user_744@hotmail.com,2023-03-25,DE,,M,low,no,72.54
745,user_745@gmail.com,2023-10-19,US,59.0,F,low,yes,91.24
